pathwayId,systemId,systemName,topicSlug,canonicalTitle,decision,confidence,winningLessonId,winningLessonSlug,recommendedCanonicalSlug,mergeTargetTopicSlug,matchedLessonIds,matchedLessonSlugs,sharedLessonReuseSufficient,overlayNeeded,reuseStatus,reasonCodes,validationIssues,notes
us-np-pnp-pc,pediatrics,Pediatrics,peds-vitals,Pediatric vital signs and red flags,CREATE_NEW,0.000,,,peds-vitals,,,,false,true,shared_reuse_with_overlay,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-adverse,Adverse effects and monitoring,CREATE_NEW,0.000,,,pharm-adverse,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-classes,Major drug classes across organ systems,CREATE_NEW,0.000,,,pharm-classes,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-contra,Contraindications,CREATE_NEW,0.000,,,pharm-contra,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-interactions,Drug interactions,CREATE_NEW,0.000,,,pharm-interactions,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-mechanisms,Mechanisms — high-yield for boards,CREATE_NEW,0.000,,,pharm-mechanisms,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-polypharm-cross,Polypharmacy and deprescribing integration,MERGE,1.000,,,geri-polypharm,geri-polypharm,,,true,false,shared_reuse_sufficient,merge_hint_enforced,,"Canonical merge hint routes this topic into ""geri-polypharm""."
us-np-pnp-pc,pharmacology_systemwide,Pharmacology (system-wide),pharm-prescribing,Prescribing decision logic,CREATE_NEW,0.000,,,pharm-prescribing,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-chronic-prev,Chronic disease prevention,CREATE_NEW,0.000,,,prev-chronic-prev,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-health-promotion,Health promotion,CREATE_NEW,0.000,,,prev-health-promotion,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-lifestyle,Lifestyle medicine,CREATE_NEW,0.000,,,prev-lifestyle,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-risk,Cardiometabolic and cancer risk reduction,CREATE_NEW,0.000,,,prev-risk,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-screening,Evidence-based screening guidelines (US vs Canada overlays),CREATE_NEW,0.000,,,prev-screening,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,preventive_primary_core,Preventive care / primary care core,prev-vax-counsel,Vaccination counseling,CREATE_NEW,0.000,,,prev-vax-counsel,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-aki,Acute kidney injury,CREATE_NEW,0.000,,,renal-aki,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-ckd,Chronic kidney disease,CREATE_NEW,0.000,,,renal-ckd,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-dosing,Renal dosing considerations,CREATE_NEW,0.000,,,renal-dosing,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-electrolytes,Electrolyte disorders,CREATE_NEW,0.000,,,renal-electrolytes,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-hematuria,Hematuria workup,CREATE_NEW,0.000,,,renal-hematuria,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-pyelo,Pyelonephritis,CREATE_NEW,0.000,,,renal-pyelo,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,renal_gu,Renal / genitourinary,renal-uti,Urinary tract infections,CREATE_NEW,0.000,,,renal-uti,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-asthma,Asthma,CREATE_NEW,0.000,,,resp-asthma,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-bronchitis,Bronchitis (acute / chronic context),CREATE_NEW,0.000,,,resp-bronchitis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-cessation,Smoking cessation,CREATE_NEW,0.000,,,resp-cessation,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-copd,COPD,CREATE_NEW,0.000,,,resp-copd,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-inhalers,Inhaler pharmacology and technique,CREATE_NEW,0.000,,,resp-inhalers,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-oxygen,Oxygen therapy,CREATE_NEW,0.000,,,resp-oxygen,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-pe,Pulmonary embolism,MERGE,1.000,,,cv-pe,cv-pe,,,true,false,shared_reuse_sufficient,merge_hint_enforced,,"Canonical merge hint routes this topic into ""cv-pe""."
us-np-pnp-pc,respiratory,Respiratory,resp-pneumonia,Pneumonia,CREATE_NEW,0.000,,,resp-pneumonia,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-sleep-apnea,Obstructive sleep apnea,CREATE_NEW,0.000,,,resp-sleep-apnea,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-smoking-patho,Smoking and vaping — pathophysiology,CREATE_NEW,0.000,,,resp-smoking-patho,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-tb,Tuberculosis — screening and basics,CREATE_NEW,0.000,,,resp-tb,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,respiratory,Respiratory,resp-urti-lrti,URTI vs LRTI differentiation,CREATE_NEW,0.000,,,resp-urti-lrti,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,womens_health,Women’s health,wh-amenorrhea,Amenorrhea,CREATE_NEW,0.000,,,wh-amenorrhea,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,womens_health,Women’s health,wh-cycle,Menstrual cycle physiology,CREATE_NEW,0.000,,,wh-cycle,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,womens_health,Women’s health,wh-pregnancy-basics,Pregnancy — basics and triage,CREATE_NEW,0.000,,,wh-pregnancy-basics,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-pnp-pc,womens_health,Women’s health,wh-vaginitis,Vaginitis,CREATE_NEW,0.000,,,wh-vaginitis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-acs,Acute coronary syndrome — recognition and initial management,CREATE_NEW,0.000,,,cv-acs,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-afib,Atrial fibrillation,CREATE_NEW,0.000,,,cv-afib,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-arrhythmias-overview,Other arrhythmias — overview,CREATE_NEW,0.000,,,cv-arrhythmias-overview,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-cad,Coronary artery disease,CREATE_NEW,0.000,,,cv-cad,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-dvt-vte,DVT / VTE,CREATE_NEW,0.000,,,cv-dvt-vte,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-dyslipidemia,Hyperlipidemia / dyslipidemia,CREATE_NEW,0.000,,,cv-dyslipidemia,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-ecg-np,ECG basics for NP practice,CREATE_NEW,0.000,,,cv-ecg-np,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-heart-failure,Heart failure — HFrEF and HFpEF,CREATE_NEW,0.000,,,cv-heart-failure,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-hypertension,Hypertension — all stages and management,CREATE_NEW,0.000,,,cv-hypertension,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pad,Peripheral artery disease,CREATE_NEW,0.000,,,cv-pad,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pe,Pulmonary embolism — recognition and initial management,CREATE_NEW,0.000,,,cv-pe,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pharm-anticoagulation,Anticoagulation,CREATE_NEW,0.000,,,cv-pharm-anticoagulation,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pharm-antihypertensives,Antihypertensive pharmacology,CREATE_NEW,0.000,,,cv-pharm-antihypertensives,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pharm-hf,Heart failure pharmacology,CREATE_NEW,0.000,,,cv-pharm-hf,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-pharm-lipids,Lipid management pharmacology,CREATE_NEW,0.000,,,cv-pharm-lipids,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-risk-stratification,Cardiovascular risk stratification,CREATE_NEW,0.000,,,cv-risk-stratification,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-stable-angina,Stable angina,CREATE_NEW,0.000,,,cv-stable-angina,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,cardiovascular,Cardiovascular,cv-valvular-overview,Valvular heart disease — overview,CREATE_NEW,0.000,,,cv-valvular-overview,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-acne,Acne,CREATE_NEW,0.000,,,derm-acne,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-cancer,Skin cancer basics,CREATE_NEW,0.000,,,derm-cancer,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-eczema,Eczema / atopic dermatitis,CREATE_NEW,0.000,,,derm-eczema,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-infections,Skin infections,CREATE_NEW,0.000,,,derm-infections,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-psoriasis,Psoriasis,CREATE_NEW,0.000,,,derm-psoriasis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,dermatology,Dermatology,derm-rashes,Common rashes — morphologic approach,CREATE_NEW,0.000,,,derm-rashes,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-adrenal,Adrenal disorders — Cushing and Addison,CREATE_NEW,0.000,,,endo-adrenal,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-calcium,Calcium and parathyroid disorders,CREATE_NEW,0.000,,,endo-calcium,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-dka,Diabetic ketoacidosis,CREATE_NEW,0.000,,,endo-dka,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-hpa,HPA axis and stress physiology — clinical relevance,CREATE_NEW,0.000,,,endo-hpa,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-hyperaldo,Hyperaldosteronism,CREATE_NEW,0.000,,,endo-hyperaldo,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-hypoglycemia,Hypoglycemia,CREATE_NEW,0.000,,,endo-hypoglycemia,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-insulin,Insulin pharmacology,CREATE_NEW,0.000,,,endo-insulin,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-metabolic-syndrome,Metabolic syndrome,CREATE_NEW,0.000,,,endo-metabolic-syndrome,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-obesity,Obesity — evaluation and lifestyle,CREATE_NEW,0.000,,,endo-obesity,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-oral-dm,Oral and non-insulin glucose-lowering agents,CREATE_NEW,0.000,,,endo-oral-dm,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-osteoporosis,Osteoporosis — diagnosis and management,CREATE_NEW,0.000,,,endo-osteoporosis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-t1dm,Type 1 diabetes,CREATE_NEW,0.000,,,endo-t1dm,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-t2dm,Type 2 diabetes,CREATE_NEW,0.000,,,endo-t2dm,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-thyroid,Thyroid disorders — hypo- and hyperthyroidism,CREATE_NEW,0.000,,,endo-thyroid,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,endocrine_metabolic,Endocrine / metabolic,endo-weight-pharm,Weight management pharmacology,CREATE_NEW,0.000,,,endo-weight-pharm,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-biliary,Gallbladder and biliary disease,CREATE_NEW,0.000,,,gi-biliary,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-bleed,GI bleeding — recognition and stabilization,CREATE_NEW,0.000,,,gi-bleed,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-cirrhosis,Cirrhosis and complications,CREATE_NEW,0.000,,,gi-cirrhosis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-colon-screening,Colon cancer screening,CREATE_NEW,0.000,,,gi-colon-screening,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-constipation,Constipation,CREATE_NEW,0.000,,,gi-constipation,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-diarrhea,Diarrhea — acute and chronic,CREATE_NEW,0.000,,,gi-diarrhea,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-gerd,GERD,CREATE_NEW,0.000,,,gi-gerd,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-hepatitis,"Viral hepatitis A, B, and C",CREATE_NEW,0.000,,,gi-hepatitis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-ibd,IBD — Crohn disease and ulcerative colitis,CREATE_NEW,0.000,,,gi-ibd,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-ibs,Irritable bowel syndrome,CREATE_NEW,0.000,,,gi-ibs,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-lfts,Liver function tests — interpretation,CREATE_NEW,0.000,,,gi-lfts,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-nafld,NAFLD / MASLD,CREATE_NEW,0.000,,,gi-nafld,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-nausea,Nausea and vomiting,CREATE_NEW,0.000,,,gi-nausea,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-pancreatitis,Pancreatitis,CREATE_NEW,0.000,,,gi-pancreatitis,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,gastrointestinal,Gastrointestinal,gi-pud,Peptic ulcer disease,CREATE_NEW,0.000,,,gi-pud,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,geriatrics,Geriatrics,geri-beers,Beers criteria — high-level application,CREATE_NEW,0.000,,,geri-beers,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,geriatrics,Geriatrics,geri-cognitive,Cognitive decline — evaluation basics,CREATE_NEW,0.000,,,geri-cognitive,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,geriatrics,Geriatrics,geri-deprescribing,Deprescribing,CREATE_NEW,0.000,,,geri-deprescribing,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,geriatrics,Geriatrics,geri-falls,Falls prevention and evaluation,CREATE_NEW,0.000,,,geri-falls,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,geriatrics,Geriatrics,geri-polypharm,Polypharmacy,CREATE_NEW,0.000,,,geri-polypharm,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,hematology_oncology,Hematology / oncology,heme-anemia,Anemia — classification and workup,CREATE_NEW,0.000,,,heme-anemia,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,hematology_oncology,Hematology / oncology,heme-coag,Coagulopathies — outpatient recognition,CREATE_NEW,0.000,,,heme-coag,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,hematology_oncology,Hematology / oncology,heme-leukemia,Leukemia — recognition and referral,CREATE_NEW,0.000,,,heme-leukemia,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,hematology_oncology,Hematology / oncology,onco-red-flags,Oncology red flags,CREATE_NEW,0.000,,,onco-red-flags,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,hematology_oncology,Hematology / oncology,onco-screening,Cancer screening — cross-system summary,CREATE_NEW,0.000,,,onco-screening,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-active-passive,Active vs passive immunity,CREATE_NEW,0.000,,,imm-active-passive,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-herd,Herd immunity,CREATE_NEW,0.000,,,imm-herd,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-mrna-adeno,mRNA vs adenovirus platforms — conceptual,CREATE_NEW,0.000,,,imm-mrna-adeno,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-safety,Vaccine counseling and safety communication,CREATE_NEW,0.000,,,imm-safety,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-schedules,Vaccine schedules — conceptual (US vs Canada overlays),CREATE_NEW,0.000,,,imm-schedules,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-travel-vax,Travel vaccines,CREATE_NEW,0.000,,,imm-travel-vax,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,immunology_vaccines,Immunology / vaccines,imm-vaccine-types,Vaccine types,CREATE_NEW,0.000,,,imm-vaccine-types,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,infectious_disease,Infectious disease,id-abx-classes,Antibiotic classes,CREATE_NEW,0.000,,,id-abx-classes,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,infectious_disease,Infectious disease,id-antifungal,Antifungals — basics,CREATE_NEW,0.000,,,id-antifungal,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
us-np-whnp,infectious_disease,Infectious disease,id-empiric,Empiric therapy selection,CREATE_NEW,0.000,,,id-empiric,,,,true,false,shared_reuse_sufficient,no_acceptable_candidate,,No PathwayLesson row reached the minimum reusable-match threshold.
